,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액,날짜,이익,누적노출
35478,2019-12-04 00:00:00,20,100575,201781,초특가 일시불 삼성 UHD TVUN75RU7150FXKR,가전,2500000,6809000,2019-12-04 00:00:00,6809000,20
36260,2019-12-10 23:00:00,20,100575,201781,초특가 일시불 삼성 UHD TVUN75RU7150FXKR,가전,2500000,50000,2019-12-10 00:00:00,-13518000,60
32820,2019-11-07 01:00:00,20,100575,201776,초특가 무이자 삼성 UHD TV UN65RU7150FXKR,가전,1620000,13161000,2019-11-07 00:00:00,-27000,60
34322,2019-11-22 01:00:00,20,100575,201776,초특가 무이자 삼성 UHD TV UN65RU7150FXKR,가전,1620000,17531000,2019-11-22 00:00:00,17481000,60
35473,2019-12-03 23:40:00,20,100575,201776,초특가 무이자 삼성 UHD TV UN65RU7150FXKR,가전,1620000,8818000,2019-12-03 00:00:00,8768000,40
35479,2019-12-04 00:00:00,20,100575,201776,초특가 무이자 삼성 UHD TV UN65RU7150FXKR,가전,1620000,17531000,2019-12-04 00:00:00,17531000,20
36261,2019-12-10 23:00:00,20,100575,201776,초특가 무이자 삼성 UHD TV UN65RU7150FXKR,가전,1620000,26326000,2019-12-10 00:00:00,8795000,60
32821,2019-11-07 01:00:00,20,100575,201779,초특가 일시불 삼성 UHD TV UN65RU7150FXKR,가전,1530000,4176000,2019-11-07 00:00:00,-4126000,60
34323,2019-11-22 01:00:00,20,100575,201779,초특가 일시불 삼성 UHD TV UN65RU7150FXKR,가전,1530000,4176000,2019-11-22 00:00:00,-8252000,60
35474,2019-12-03 23:40:00,20,100575,201779,초특가 일시불 삼성 UHD TV UN65RU7150FXKR,가전,1530000,50000,2019-12-03 00:00:00,-4153000,40
35480,2019-12-04 00:00:00,20,100575,201779,초특가 일시불 삼성 UHD TV UN65RU7150FXKR,가전,1530000,4176000,2019-12-04 00:00:00,4176000,20
36262,2019-12-10 23:00:00,20,100575,201779,초특가 일시불 삼성 UHD TV UN65RU7150FXKR,가전,1530000,4203000,2019-12-10 00:00:00,-8252000,60
32822,2019-11-07 01:00:00,20,100575,201777,초특가 무이자 삼성 UHD TVUN55RU7150FXKR,가전,1110000,6049000,2019-11-07 00:00:00,3013000,60
34324,2019-11-22 01:00:00,20,100575,201777,초특가 무이자 삼성 UHD TVUN55RU7150FXKR,가전,1110000,3063000,2019-11-22 00:00:00,-5945000,60
35475,2019-12-03 23:40:00,20,100575,201777,초특가 무이자 삼성 UHD TVUN55RU7150FXKR,가전,1110000,3063000,2019-12-03 00:00:00,3013000,40
35481,2019-12-04 00:00:00,20,100575,201777,초특가 무이자 삼성 UHD TVUN55RU7150FXKR,가전,1110000,6022000,2019-12-04 00:00:00,6022000,20
36263,2019-12-10 23:00:00,20,100575,201777,초특가 무이자 삼성 UHD TVUN55RU7150FXKR,가전,1110000,6022000,2019-12-10 00:00:00,-2986000,60
32823,2019-11-07 01:00:00,20,100575,201780,초특가 일시불 삼성 UHD TVUN55RU7150FXKR,가전,1050000,8519000,2019-11-07 00:00:00,5646000,60
34325,2019-11-22 01:00:00,20,100575,201780,초특가 일시불 삼성 UHD TVUN55RU7150FXKR,가전,1050000,50000,2019-11-22 00:00:00,-8469000,60
35476,2019-12-03 23:40:00,20,100575,201780,초특가 일시불 삼성 UHD TVUN55RU7150FXKR,가전,1050000,50000,2019-12-03 00:00:00,0,40
35482,2019-12-04 00:00:00,20,100575,201780,초특가 일시불 삼성 UHD TVUN55RU7150FXKR,가전,1050000,5723000,2019-12-04 00:00:00,5723000,20
36264,2019-12-10 23:00:00,20,100575,201780,초특가 일시불 삼성 UHD TVUN55RU7150FXKR,가전,1050000,11339000,2019-12-10 00:00:00,5643000,60
32826,2019-11-07 02:00:00,20,100234,200802,벨라홈 릴렉스 체어,생활용품,50800,18520000,2019-11-07 00:00:00,7558000,60
32829,2019-11-07 07:00:00,20,100568,201668,코지마 손목형 자동전자 혈압계 CBP-160,생활용품,59000,26049000,2019-11-07 00:00:00,5323000,60
34118,2019-11-20 06:40:00,20,100568,201668,코지마 손목형 자동전자 혈압계 CBP-160,생활용품,59000,14569000,2019-11-20 00:00:00,5255000,40
37475,2019-12-23 01:40:00,20,100568,201668,코지마 손목형 자동전자 혈압계 CBP-160,생활용품,59000,10521000,2019-12-23 00:00:00,1377000,40
32844,2019-11-07 11:10:00,10,100046,200125,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,33456000,2019-11-07 00:00:00,2859000,60
33761,2019-11-16 14:10:00,10,100046,200125,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,43311000,2019-11-16 00:00:00,12280000,60
34529,2019-11-24 14:10:00,10,100046,200125,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,32998000,2019-11-24 00:00:00,-1999000,60
34888,2019-11-28 11:30:00,10,100046,200125,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,29948000,2019-11-28 00:00:00,11499000,80
35519,2019-12-04 14:10:00,10,100046,200125,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,26933000,2019-12-04 00:00:00,5968000,60
35945,2019-12-08 14:10:00,10,100046,200125,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,40759000,2019-12-08 00:00:00,-314000,60
36306,2019-12-11 12:10:00,10,100046,200125,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,29418000,2019-12-11 00:00:00,4413000,60
36621,2019-12-14 14:10:00,10,100046,200125,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,37888000,2019-12-14 00:00:00,11698000,60
37431,2019-12-22 15:10:00,10,100046,200125,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,25190000,2019-12-22 00:00:00,-18526000,60
32849,2019-11-07 12:00:00,20,100683,202033,무이자 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,149000,29599000,2019-11-07 00:00:00,11921000,60
32850,2019-11-07 12:00:00,20,100683,202036,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,주방,139000,25186000,2019-11-07 00:00:00,2374000,60
32856,2019-11-07 14:00:00,20,100803,202370,일시불 에버홈 대형 스텐 믹서기 + 마늘박피,주방,104000,34031000,2019-11-07 00:00:00,16765000,60
36955,2019-12-17 17:00:00,20,100803,202370,일시불 에버홈 대형 스텐 믹서기 + 마늘박피,주방,104000,35161000,2019-12-17 00:00:00,13803000,60
32857,2019-11-07 14:00:00,20,100803,202367,무이자 에버홈 대형 스텐 믹서기 + 마늘박피,주방,109000,12234000,2019-11-07 00:00:00,5108000,60
36956,2019-12-17 17:00:00,20,100803,202367,무이자 에버홈 대형 스텐 믹서기 + 마늘박피,주방,109000,17005000,2019-12-17 00:00:00,8324000,60
32940,2019-11-08 02:00:00,20,100174,200598,초특가 자미코코 텐셀 3단 접이식  매트 더블 + 경추베개,생활용품,108000,10103000,2019-11-08 00:00:00,3319000,60
32941,2019-11-08 02:00:00,20,100174,200597,초특가 자미코코 3단 접이식 텐셀 매트 싱글 + 경추베개,생활용품,88000,7429000,2019-11-08 00:00:00,1624000,60
32958,2019-11-08 09:10:00,10,100006,200008,AAA 19 F/W 남성 트레킹화 3종,잡화,49800,24420000,2019-11-08 00:00:00,12074000,60
34810,2019-11-27 15:50:00,10,100006,200008,AAA 19 F/W 남성 트레킹화 3종,잡화,49800,20933000,2019-11-27 00:00:00,8224000,40
35401,2019-12-03 11:10:00,10,100006,200008,AAA 19 F/W 남성 트레킹화 3종,잡화,49800,20506000,2019-12-03 00:00:00,6830000,60
37817,2019-12-26 14:10:00,10,100006,200008,AAA 19 F/W 남성 트레킹화 3종,잡화,49800,18535000,2019-12-26 00:00:00,5511000,60
32959,2019-11-08 09:10:00,10,100006,200009,AAA 19 F/W 여성 트레킹화 3종,잡화,49800,19596000,2019-11-08 00:00:00,13567000,60
34811,2019-11-27 15:50:00,10,100006,200009,AAA 19 F/W 여성 트레킹화 3종,잡화,49800,10456000,2019-11-27 00:00:00,2162000,40
35402,2019-12-03 11:10:00,10,100006,200009,AAA 19 F/W 여성 트레킹화 3종,잡화,49800,13234000,2019-12-03 00:00:00,5083000,60
37818,2019-12-26 14:10:00,10,100006,200009,AAA 19 F/W 여성 트레킹화 3종,잡화,49800,12338000,2019-12-26 00:00:00,4498000,60
32977,2019-11-08 15:00:00,20,100756,202208,아가타 올인원 에디션(앵클부츠1종+플랫슈즈1종),잡화,69000,46975000,2019-11-08 00:00:00,16598000,60
33426,2019-11-13 08:00:00,20,100756,202208,아가타 올인원 에디션(앵클부츠1종+플랫슈즈1종),잡화,69000,51233000,2019-11-13 00:00:00,16265000,60
33771,2019-11-16 16:00:00,20,100756,202208,아가타 올인원 에디션(앵클부츠1종+플랫슈즈1종),잡화,69000,51035000,2019-11-16 00:00:00,21398000,40
33933,2019-11-18 10:40:00,20,100756,202208,아가타 올인원 에디션(앵클부츠1종+플랫슈즈1종),잡화,69000,51005000,2019-11-18 00:00:00,9390000,60
35689,2019-12-06 02:00:00,20,100756,202208,아가타 올인원 에디션(앵클부츠1종+플랫슈즈1종),잡화,69000,20071000,2019-12-06 00:00:00,4663000,60
33003,2019-11-08 20:00:00,20,100248,200829,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,59900,69740000,2019-11-08 00:00:00,8607000,60
33171,2019-11-10 15:00:00,20,100248,200829,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,59900,92357000,2019-11-10 00:00:00,24871000,60
33376,2019-11-12 21:00:00,20,100248,200829,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,59900,96824000,2019-11-12 00:00:00,52720000,40
33559,2019-11-14 14:00:00,20,100248,200829,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,59900,58317000,2019-11-14 00:00:00,19564000,60
33768,2019-11-16 15:20:00,20,100248,200829,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,59900,80648000,2019-11-16 00:00:00,35014000,80
34020,2019-11-19 10:20:00,20,100248,200829,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,59900,56267000,2019-11-19 00:00:00,17407000,80
34288,2019-11-21 21:00:00,20,100248,200829,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,59900,73768000,2019-11-21 00:00:00,15999000,60
34402,2019-11-22 22:00:00,20,100248,200829,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,59900,67732000,2019-11-22 00:00:00,16681000,60
35959,2019-12-08 16:00:00,20,100248,200829,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,59900,55639000,2019-12-08 00:00:00,6262000,60
33004,2019-11-08 20:00:00,20,100248,200831,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,59900,37688000,2019-11-08 00:00:00,-2251000,60
33172,2019-11-10 15:00:00,20,100248,200831,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,59900,43072000,2019-11-10 00:00:00,4180000,60
33377,2019-11-12 21:00:00,20,100248,200831,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,59900,60654000,2019-11-12 00:00:00,35919000,40
33560,2019-11-14 14:00:00,20,100248,200831,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,59900,39134000,2019-11-14 00:00:00,13993000,60
33769,2019-11-16 15:20:00,20,100248,200831,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,59900,39559000,2019-11-16 00:00:00,14831000,80
34021,2019-11-19 10:20:00,20,100248,200831,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,59900,35047000,2019-11-19 00:00:00,10054000,80
34289,2019-11-21 21:00:00,20,100248,200831,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,59900,37017000,2019-11-21 00:00:00,8735000,60
34403,2019-11-22 22:00:00,20,100248,200831,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,59900,41640000,2019-11-22 00:00:00,15665000,60
35960,2019-12-08 16:00:00,20,100248,200831,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,의류,59900,29792000,2019-12-08 00:00:00,8677000,60
33033,2019-11-08 23:40:00,20,100324,201092,온라인투어 대련 아시아나(191108) 상담예약,무형,0,0,2019-11-08 00:00:00,0,40
33123,2019-11-09 23:40:00,20,100324,201092,온라인투어 대련 아시아나(191108) 상담예약,무형,0,0,2019-11-09 00:00:00,0,120
33185,2019-11-10 19:00:00,20,100324,201092,온라인투어 대련 아시아나(191108) 상담예약,무형,0,0,2019-11-10 00:00:00,0,80
33105,2019-11-09 20:00:00,20,100830,202435,참좋은여행 가오슝(191108) 상담예약,무형,0,0,2019-11-09 00:00:00,0,120
33188,2019-11-10 20:00:00,20,100830,202435,참좋은여행 가오슝(191108) 상담예약,무형,0,0,2019-11-10 00:00:00,0,120
33045,2019-11-09 07:00:00,20,100048,200130,"무이자 루미테라피 노즈케어 저출력광선조사기, LN-01W",생활용품,329000,12029000,2019-11-09 00:00:00,-479000,60
33046,2019-11-09 07:00:00,20,100048,200131,"일시불 루미테라피 노즈케어 저출력광선조사기, LN-01W",생활용품,304000,8140000,2019-11-09 00:00:00,2980000,60
33091,2019-11-09 15:00:00,20,100118,200320,미바 이온칼슘 파운데이션 더블쿠션 RX,이미용,69900,47236000,2019-11-09 00:00:00,1637000,60
33360,2019-11-12 16:00:00,20,100118,200320,미바 이온칼슘 파운데이션 더블쿠션 RX,이미용,69900,43413000,2019-11-12 00:00:00,12127000,60
34214,2019-11-21 02:00:00,20,100118,200320,미바 이온칼슘 파운데이션 더블쿠션 RX,이미용,69900,25749000,2019-11-21 00:00:00,14417000,60
36042,2019-12-09 01:20:00,20,100118,200320,미바 이온칼슘 파운데이션 더블쿠션 RX,이미용,69900,31475000,2019-12-09 00:00:00,7562000,60
33227,2019-11-11 01:00:00,20,100764,202222,엑사이더 워킹머신,생활용품,248000,27048000,2019-11-11 00:00:00,896000,60
33250,2019-11-11 08:00:00,20,100587,201805,[슬로푸드] 도라지 품은 산돌배즙  6박스 (80g x 10포 x 6박스),농수축,59900,33990000,2019-11-11 00:00:00,12349000,60
36279,2019-12-11 08:00:00,20,100587,201805,[슬로푸드] 도라지 품은 산돌배즙  6박스 (80g x 10포 x 6박스),농수축,59900,20380000,2019-12-11 00:00:00,2116000,60
33261,2019-11-11 11:00:00,20,100129,200339,뱅뱅 남성 기모데님3종,의류,77000,24243000,2019-11-11 00:00:00,918000,60
33262,2019-11-11 11:00:00,20,100129,200349,뱅뱅 여성 기모데님3종,의류,66000,15338000,2019-11-11 00:00:00,2030000,60
33268,2019-11-11 13:00:00,20,100582,202183,천연담아 명품다시팩 100포,농수축,43900,47156000,2019-11-11 00:00:00,7863000,60
33476,2019-11-13 18:00:00,20,100582,202183,천연담아 명품다시팩 100포,농수축,43900,47551000,2019-11-13 00:00:00,11960000,60
33279,2019-11-11 15:00:00,20,100143,200396,보몽드 카밀라 더블착번극세사 토퍼침구세트 SK(슈퍼킹),침구,89900,10573000,2019-11-11 00:00:00,2657000,60
33461,2019-11-13 14:00:00,20,100143,200396,보몽드 카밀라 더블착번극세사 토퍼침구세트 SK(슈퍼킹),침구,89900,11447000,2019-11-13 00:00:00,289000,60
34038,2019-11-19 14:00:00,20,100143,200396,보몽드 카밀라 더블착번극세사 토퍼침구세트 SK(슈퍼킹),침구,89900,15279000,2019-11-19 00:00:00,5290000,60
34247,2019-11-21 13:00:00,20,100143,200396,보몽드 카밀라 더블착번극세사 토퍼침구세트 SK(슈퍼킹),침구,89900,20818000,2019-11-21 00:00:00,3082000,60
34520,2019-11-24 13:00:00,20,100143,200396,보몽드 카밀라 더블착번극세사 토퍼침구세트 SK(슈퍼킹),침구,89900,10592000,2019-11-24 00:00:00,1788000,60
33280,2019-11-11 15:00:00,20,100143,200394,보몽드 카밀라 더블착번극세사 토퍼침구세트 K(킹),침구,79900,10402000,2019-11-11 00:00:00,3366000,60
33462,2019-11-13 14:00:00,20,100143,200394,보몽드 카밀라 더블착번극세사 토퍼침구세트 K(킹),침구,79900,10148000,2019-11-13 00:00:00,4346000,60
34039,2019-11-19 14:00:00,20,100143,200394,보몽드 카밀라 더블착번극세사 토퍼침구세트 K(킹),침구,79900,11173000,2019-11-19 00:00:00,5651000,60
34248,2019-11-21 13:00:00,20,100143,200394,보몽드 카밀라 더블착번극세사 토퍼침구세트 K(킹),침구,79900,10473000,2019-11-21 00:00:00,4491000,60
34521,2019-11-24 13:00:00,20,100143,200394,보몽드 카밀라 더블착번극세사 토퍼침구세트 K(킹),침구,79900,10946000,2019-11-24 00:00:00,4122000,60
33281,2019-11-11 15:00:00,20,100143,200395,보몽드 카밀라 더블착번극세사 토퍼침구세트 Q(퀸),침구,69900,13335000,2019-11-11 00:00:00,5564000,60
33463,2019-11-13 14:00:00,20,100143,200395,보몽드 카밀라 더블착번극세사 토퍼침구세트 Q(퀸),침구,69900,15691000,2019-11-13 00:00:00,4752000,60
34040,2019-11-19 14:00:00,20,100143,200395,보몽드 카밀라 더블착번극세사 토퍼침구세트 Q(퀸),침구,69900,16989000,2019-11-19 00:00:00,8791000,60
34249,2019-11-21 13:00:00,20,100143,200395,보몽드 카밀라 더블착번극세사 토퍼침구세트 Q(퀸),침구,69900,16006000,2019-11-21 00:00:00,6461000,60
34522,2019-11-24 13:00:00,20,100143,200395,보몽드 카밀라 더블착번극세사 토퍼침구세트 Q(퀸),침구,69900,15631000,2019-11-24 00:00:00,5662000,60
33282,2019-11-11 15:00:00,20,100143,200397,보몽드 카밀라 더블착번극세사 토퍼침구세트 SS(슈퍼싱글),침구,59900,13646000,2019-11-11 00:00:00,6816000,60
33464,2019-11-13 14:00:00,20,100143,200397,보몽드 카밀라 더블착번극세사 토퍼침구세트 SS(슈퍼싱글),침구,59900,17216000,2019-11-13 00:00:00,8242000,60
34041,2019-11-19 14:00:00,20,100143,200397,보몽드 카밀라 더블착번극세사 토퍼침구세트 SS(슈퍼싱글),침구,59900,15682000,2019-11-19 00:00:00,7676000,60
34250,2019-11-21 13:00:00,20,100143,200397,보몽드 카밀라 더블착번극세사 토퍼침구세트 SS(슈퍼싱글),침구,59900,14985000,2019-11-21 00:00:00,7998000,60
34523,2019-11-24 13:00:00,20,100143,200397,보몽드 카밀라 더블착번극세사 토퍼침구세트 SS(슈퍼싱글),침구,59900,14988000,2019-11-24 00:00:00,6569000,60
33318,2019-11-11 23:50:00,30,100364,201152,[상담접수상품]뇌새김 영어 렌탈,무형,0,0,2019-11-11 00:00:00,0,60
33998,2019-11-19 00:50:00,30,100364,201152,[상담접수상품]뇌새김 영어 렌탈,무형,0,0,2019-11-19 00:00:00,0,60
34949,2019-11-29 00:50:00,30,100364,201152,[상담접수상품]뇌새김 영어 렌탈,무형,0,0,2019-11-29 00:00:00,0,60
35782,2019-12-07 00:50:00,30,100364,201152,[상담접수상품]뇌새김 영어 렌탈,무형,0,0,2019-12-07 00:00:00,0,60
33336,2019-11-12 09:00:00,20,100277,200902,몬테밀라노 웜기모 치마레깅스 4종,속옷,79900,40798000,2019-11-12 00:00:00,2650000,60
33470,2019-11-13 16:00:00,20,100277,200902,몬테밀라노 웜기모 치마레깅스 4종,속옷,79900,57675000,2019-11-13 00:00:00,6942000,60
33710,2019-11-16 02:00:00,20,100277,200902,몬테밀라노 웜기모 치마레깅스 4종,속옷,79900,24508000,2019-11-16 00:00:00,3094000,60
33960,2019-11-18 18:00:00,20,100277,200902,몬테밀라노 웜기모 치마레깅스 4종,속옷,79900,46429000,2019-11-18 00:00:00,21004000,100
34146,2019-11-20 15:20:00,20,100277,200902,몬테밀라노 웜기모 치마레깅스 4종,속옷,79900,36563000,2019-11-20 00:00:00,13460000,40
34421,2019-11-23 08:00:00,20,100277,200902,몬테밀라노 웜기모 치마레깅스 4종,속옷,79900,53830000,2019-11-23 00:00:00,8072000,60
34605,2019-11-25 12:20:00,20,100277,200902,몬테밀라노 웜기모 치마레깅스 4종,속옷,79900,28525000,2019-11-25 00:00:00,718000,60
34999,2019-11-29 14:40:00,20,100277,200902,몬테밀라노 웜기모 치마레깅스 4종,속옷,79900,28299000,2019-11-29 00:00:00,10084000,60
33351,2019-11-12 14:00:00,20,100565,201663,우리나라 맛밤 20봉+밤양갱 4개,농수축,39900,22486000,2019-11-12 00:00:00,5375000,60
33356,2019-11-12 15:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,24402000,2019-11-12 00:00:00,-499000,60
33848,2019-11-17 12:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,41996000,2019-11-17 00:00:00,14052000,60
34079,2019-11-19 20:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,35153000,2019-11-19 00:00:00,14495000,60
34369,2019-11-22 16:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,24875000,2019-11-22 00:00:00,10315000,60
34471,2019-11-23 22:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,36835000,2019-11-23 00:00:00,18742000,40
34601,2019-11-25 11:20:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,37271000,2019-11-25 00:00:00,17337000,80
34716,2019-11-26 14:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,19267000,2019-11-26 00:00:00,7031000,60
34835,2019-11-27 22:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,31400000,2019-11-27 00:00:00,10051000,60
35085,2019-11-30 11:40:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,22291000,2019-11-30 00:00:00,1415000,80
35445,2019-12-03 21:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,33760000,2019-12-03 00:00:00,8640000,60
35715,2019-12-06 11:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,31000000,2019-12-06 00:00:00,4721000,60
35822,2019-12-07 15:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,34243000,2019-12-07 00:00:00,20390000,60
36005,2019-12-08 21:20:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,26764000,2019-12-08 00:00:00,1908000,60
36215,2019-12-10 19:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,14345000,2019-12-10 00:00:00,2829000,60
36407,2019-12-12 11:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,30283000,2019-12-12 00:00:00,13337000,60
36713,2019-12-15 11:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,32153000,2019-12-15 00:00:00,7529000,60
37037,2019-12-18 11:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,27009000,2019-12-18 00:00:00,8445000,60
37400,2019-12-22 09:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,21145000,2019-12-22 00:00:00,3761000,60
37599,2019-12-24 09:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,18090000,2019-12-24 00:00:00,6322000,60
37893,2019-12-27 11:00:00,20,100483,201460,무이자 클란츠 멀티쿡,주방,64800,18779000,2019-12-27 00:00:00,3979000,60
33357,2019-11-12 15:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,38266000,2019-11-12 00:00:00,4819000,60
33849,2019-11-17 12:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,63237000,2019-11-17 00:00:00,19067000,60
34080,2019-11-19 20:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,51165000,2019-11-19 00:00:00,14878000,60
34370,2019-11-22 16:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,36711000,2019-11-22 00:00:00,17328000,60
34472,2019-11-23 22:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,58205000,2019-11-23 00:00:00,39260000,40
34602,2019-11-25 11:20:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,58612000,2019-11-25 00:00:00,24269000,80
34717,2019-11-26 14:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,36295000,2019-11-26 00:00:00,13171000,60
34836,2019-11-27 22:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,57901000,2019-11-27 00:00:00,24936000,60
35086,2019-11-30 11:40:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,41297000,2019-11-30 00:00:00,12686000,80
35446,2019-12-03 21:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,49793000,2019-12-03 00:00:00,12889000,60
35716,2019-12-06 11:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,46724000,2019-12-06 00:00:00,7651000,60
35823,2019-12-07 15:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,52905000,2019-12-07 00:00:00,24981000,60
36006,2019-12-08 21:20:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,47250000,2019-12-08 00:00:00,18895000,60
36216,2019-12-10 19:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,26586000,2019-12-10 00:00:00,6998000,60
36408,2019-12-12 11:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,41354000,2019-12-12 00:00:00,16265000,60
36714,2019-12-15 11:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,53187000,2019-12-15 00:00:00,15388000,60
37038,2019-12-18 11:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,36252000,2019-12-18 00:00:00,10049000,60
37401,2019-12-22 09:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,42813000,2019-12-22 00:00:00,13987000,60
37600,2019-12-24 09:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,29904000,2019-12-24 00:00:00,13184000,60
37894,2019-12-27 11:00:00,20,100483,201461,일시불 클란츠 멀티쿡,주방,60800,29231000,2019-12-27 00:00:00,3729000,60
33363,2019-11-12 17:00:00,20,100172,200586,"유귀열의 The귀한 소한마리세트 8팩(찜+탕),무료체험1팩포함",농수축,60900,24744000,2019-11-12 00:00:00,4376000,60
33416,2019-11-13 02:00:00,20,100076,200209,(일)이누스바스 시공패키지,가구,2682000,6944000,2019-11-13 00:00:00,3441000,60
33417,2019-11-13 02:00:00,20,100076,200208,(무)이누스바스 시공패키지,가구,2980000,3881000,2019-11-13 00:00:00,-1923000,60
33422,2019-11-13 07:00:00,20,100405,201290,란체티 남성 융기모 히팅 동내의 패키지,속옷,59900,38957000,2019-11-13 00:00:00,22804000,60
33948,2019-11-18 14:20:00,20,100405,201290,란체티 남성 융기모 히팅 동내의 패키지,속옷,59900,99701000,2019-11-18 00:00:00,77212000,40
34009,2019-11-19 08:00:00,20,100405,201290,란체티 남성 융기모 히팅 동내의 패키지,속옷,59900,26368000,2019-11-19 00:00:00,-1647000,60
34360,2019-11-22 14:00:00,20,100405,201290,란체티 남성 융기모 히팅 동내의 패키지,속옷,59900,20395000,2019-11-22 00:00:00,7781000,60
34590,2019-11-25 09:00:00,20,100405,201290,란체티 남성 융기모 히팅 동내의 패키지,속옷,59900,23276000,2019-11-25 00:00:00,7117000,60
34944,2019-11-28 23:40:00,20,100405,201290,란체티 남성 융기모 히팅 동내의 패키지,속옷,59900,16888000,2019-11-28 00:00:00,-15386000,40
34946,2019-11-29 00:00:00,20,100405,201290,란체티 남성 융기모 히팅 동내의 패키지,속옷,59900,19535000,2019-11-29 00:00:00,19535000,20
35198,2019-12-01 15:00:00,20,100405,201290,란체티 남성 융기모 히팅 동내의 패키지,속옷,59900,32742000,2019-12-01 00:00:00,-1254000,60
35596,2019-12-05 02:00:00,20,100405,201290,란체티 남성 융기모 히팅 동내의 패키지,속옷,59900,19653000,2019-12-05 00:00:00,3703000,60
